universe,factor,variant,ic_mean_v3,ic_mean_v4,ic_mean_diff,rankicir_v3,rankicir_v4,rankicir_diff,ls_ann_v3,ls_ann_v4,ls_ann_diff,ls_eff_ann,turnover_mean_v4,ls_turnover_mean,ls_sharpe_v3,ls_sharpe_v4,ls_sharpe_diff,conclusion_sign_changed
zz1000,C2_entropy_diff_20d,S1,0.0291401206201288,0.0291401206201288,0.0,2.2637264720403163,2.2637264720403163,0.0,-0.0276488297526755,-0.0189555065617534,0.0086933231909221,-0.0189555065617534,1.7071613032174338,2.982184572061375,-0.2828079410838755,-0.2305017494310813,0.05230619165279424,False
zz1000,C3_entropy_std_20d,S1,-0.0249899907863174,-0.0249899907863174,0.0,-1.0610006783802926,-1.0610006783802926,0.0,-0.1917656823861594,-0.184421797580824,0.0073438848053354044,-0.0408055152334078,1.7512529108662502,3.305918461691946,-2.1503389591358344,-2.4285052112006005,-0.2781662520647661,False
zz1000,A1_tau_20d,S2,0.0022449897416706,0.0022449897416706,0.0,0.6254071363820181,0.6254071363820181,0.0,-0.0814313396348556,-0.0743652819111702,0.007066057723685404,-0.0743652819111702,1.8375114427171388,3.507014789608601,-0.9952460389359704,-0.9193580235883466,0.0758880153476238,False
zz1000,A1v_tau_vol_20d,S2,-0.0017060167615427,-0.0017060167615427,0.0,0.2282111362441425,0.2282111362441425,0.0,-0.1123937090419098,-0.105256938090957,0.007136770950952803,-0.105256938090957,1.836678664938016,3.5098157938356707,-1.3646608395238795,-1.359435901689113,0.005224937834766408,False
zz1000,A2a_high_tau_ret_std_20d,S2,0.0177956917003338,0.0177956917003338,0.0,0.8528373129427466,0.8528373129427466,0.0,0.0195519384741937,0.0267738607749874,0.007221922300793701,0.0267738607749874,1.451230650954601,1.896483595229146,0.2073578047458054,0.3286818537202343,0.12132404897442889,False
zz1000,A2b_low_tau_cum_ret_20d,S2,-0.0149186055940155,-0.0149186055940155,0.0,-1.085789529098839,-1.085789529098839,0.0,-0.1666630383695452,-0.1593200496890461,0.007342988680499124,-0.0646492793989145,1.7414425549483947,3.181605419824696,-1.558885003182017,-1.6081292998951036,-0.04924429671308661,False
zz1000,A2c_high_tau_vol_share_20d,S2,0.0117680200061024,0.0117680200061024,0.0,1.5640639729088266,1.5640639729088266,0.0,-0.0553135396566227,-0.0484950875013951,0.006818452155227604,-0.0484950875013951,1.7136338894108072,3.014769522787047,-0.6163389774875573,-0.5444632672628772,0.07187571022468009,False
zz1000,A2d_high_tau_turnover_20d,S2,0.0118562780797756,0.0118562780797756,0.0,0.6159490598473014,0.6159490598473014,0.0,-0.0386588281440715,-0.032215105778085,0.006443722365986497,-0.032215105778085,1.679357167803199,3.0666730606222545,-0.4194976593566277,-0.3429631682517668,0.07653449110486088,False
zz1000,A3_tort_vol_joint_20d,S2,0.0128440521989461,0.0128440521989461,0.0,1.826693684150393,1.826693684150393,0.0,-0.0712593217017069,-0.0650089938479905,0.006250327853716403,-0.0650089938479905,1.7239152343258803,3.068687106226778,-0.8437844073404788,-0.6996926233175025,0.1440917840229763,False
zz1000,B1_lead_lag_20d,S2,0.0113020176869656,0.0113020176869656,0.0,0.7702198026694669,0.7702198026694669,0.0,-0.0667135709723698,-0.0593817800457392,0.007331790926630596,-0.0593817800457392,1.7907837580775925,3.4778185790274905,-1.0373683061313324,-0.8956904043453234,0.14167790178600892,False
zz1000,B2_path_asym_20d,S2,-0.0037819819930372,-0.0037819819930372,0.0,-0.514761092843171,-0.514761092843171,0.0,-0.1190990642395765,-0.11112293331408,0.007976130925496497,-0.1228668053835847,1.766403874077911,3.3428443869299977,-1.2544167796390135,-1.3365255938127767,-0.08210881417376314,False
zz1000,B2a_path_asym_amt_20d,S2,-0.0037718615544465,-0.0037718615544465,0.0,-0.5316792663542095,-0.5316792663542095,0.0,-0.1215701320958801,-0.1136214065100006,0.007948725585879501,-0.1205969300049517,1.7672797513019776,3.347315339906244,-1.2861946216164633,-1.3751921402887222,-0.08899751867225891,False
zz1000,B3_cond_lead_lag_20d,S2,-0.0174371788594506,-0.0174371788594506,0.0,-1.6757673948851857,-1.6757673948851857,0.0,-0.1843211234359016,-0.1773364634630676,0.006984659972833984,-0.0420635354466181,1.7528176281881078,3.2357945315520142,-2.6179058941780804,-2.9784335718261072,-0.36052767764802685,False
zz1000,B4_cross_20d,S2,-0.0062291716474284,-0.0062291716474284,0.0,-1.0489188084346015,-1.0489188084346015,0.0,-0.1341858244882465,-0.127214575764107,0.006971248724139512,-0.1111988597133738,1.7872847467976172,3.4597195970853374,-2.3492761219057545,-2.164191794737353,0.1850843271684015,False
zz1000,B5a_corr_decay_20d,S2,-0.0092665142823491,-0.0092665142823491,0.0,-0.5246748637362888,-0.5246748637362888,0.0,-0.1582106015165189,-0.1511703383631349,0.007040263153383991,-0.0856854621494905,1.786583774114035,3.4491186762483417,-2.5310750633059653,-2.495792056826868,0.035283006479097434,False
zz1000,B5b_slope_div_20d,S2,0.0015501630534234,0.0015501630534234,0.0,0.2343377440330606,0.2343377440330606,0.0,-0.1375257374323477,-0.1305800781985535,0.006945659233794199,-0.1305800781985535,1.7786276976408422,3.405785000635569,-1.376547810235243,-1.3332521595743905,0.043295650660852614,False
zz1000,B5c_high_vol_ratio_20d,S2,-0.0138286570738457,-0.0138286570738457,0.0,-1.846029993844889,-1.846029993844889,0.0,-0.1743871063235164,-0.1671997921320066,0.0071873141915097805,-0.0493376647708416,1.7331470072435138,3.1524273607180944,-2.1450197137174944,-2.345835266924055,-0.20081555320656053,False
zz1000,C1_entropy_20d,S2,0.007662546376467,0.007662546376467,0.0,-0.1936291744367639,-0.1936291744367639,0.0,-0.0753515698012872,-0.0692647979677066,0.006086771833580598,-0.0917185234302943,1.5364393024937313,2.192486838343324,-0.7516460308988546,-0.7109705201254105,0.04067551077344411,False
zz1000,C2_entropy_diff_20d,S2,0.0138140682900204,0.0138140682900204,0.0,1.3783047568079598,1.3783047568079598,0.0,-0.0853878279642298,-0.0768601742247769,0.008527653739452912,-0.0768601742247769,1.7205631247371955,3.056754955387565,-0.9181731786768628,-1.0282340984725398,-0.110060919795677,False
zz1000,C3_entropy_std_20d,S2,-0.0195622389318189,-0.0195622389318189,0.0,-0.3769046571383884,-0.3769046571383884,0.0,-0.1757705580811859,-0.1690440843484852,0.006726473732700716,-0.0563798297475071,1.7462763562518644,3.257611500729299,-1.9661081019483957,-2.0093402220857004,-0.04323212013730471,False
zzall,A1_tau_20d,S1,0.0004552797933896,0.0004552797933896,0.0,0.9522877529298792,0.9522877529298792,0.0,-0.1123109557513105,-0.1001019622942216,0.01220899345708891,-0.1001019622942216,1.8340196044736032,3.476301175326041,-1.2552153687047594,-1.7102606155089333,-0.4550452468041739,False
zzall,A1v_tau_vol_20d,S1,-0.0026229987385454,-0.0026229987385454,0.0,0.2181853859419769,0.2181853859419769,0.0,-0.1189002129638795,-0.1072327509793608,0.011667461984518693,-0.1072327509793608,1.8317329476365445,3.484427195729546,-1.4650506573516076,-1.986873265470404,-0.5218226081187964,False
zzall,A2a_high_tau_ret_std_20d,S1,-0.0178524583900737,-0.0178524583900737,0.0,-1.5840625606503398,-1.5840625606503398,0.0,-0.1245013817888264,-0.120824570096779,0.0036768116920474075,-0.0300811885205581,1.4215412814038904,1.9176691099190823,-0.8542695364465626,-0.8459425284162339,0.008327008030328709,False
zzall,A2b_low_tau_cum_ret_20d,S1,-0.0284881858816443,-0.0284881858816443,0.0,-1.9861700389647896,-1.9861700389647896,0.0,-0.2189446312073852,-0.2141670758247927,0.004777555382592502,-0.0016715314716685,1.7281409808654913,3.1130125414586853,-1.689510891386393,-1.698483480585136,-0.008972589198743108,False
zzall,A2c_high_tau_vol_share_20d,S1,0.0510634785287609,0.0510634785287609,0.0,3.3606240705787305,3.3606240705787305,0.0,0.0899740219553975,0.0961089746176602,0.006134952662262702,0.0961089746176602,1.667671426378549,2.8164378015795912,0.7114723827227991,0.7983707720551632,0.08689838933236405,False
zzall,A2d_high_tau_turnover_20d,S1,-0.0462625365365416,-0.0462625365365416,0.0,-2.8178308081892425,-2.8178308081892425,0.0,-0.2539051545076992,-0.2508648197257338,0.0030403347819653592,0.1169297801362718,1.4284489403788092,2.175585800650909,-1.889777944511256,-1.898643843951819,-0.008865899440563041,False
zzall,A3_tort_vol_joint_20d,S1,0.0554115486016765,0.0554115486016765,0.0,3.5326487583299047,3.5326487583299047,0.0,0.1229505254578575,0.1286762805177697,0.005725755059912185,0.1286762805177697,1.6654003161545874,2.775491688399539,0.9493795001658788,1.020948542505628,0.07156904233974914,False
zzall,B1_lead_lag_20d,S1,0.0187324954770183,0.0187324954770183,0.0,1.436608485750117,1.436608485750117,0.0,-0.0452981658201554,-0.0389865572879873,0.0063116085321681045,-0.0389865572879873,1.7829956816637658,3.428873857590096,-0.7018134637598786,-0.7344180222581081,-0.03260455849822952,False
zzall,B2_path_asym_20d,S1,-0.0073328848552613,-0.0073328848552613,0.0,-0.7442024401771146,-0.7442024401771146,0.0,-0.1452844460558192,-0.1395200814780395,0.005764364577779707,-0.0914874917580131,1.7582282360191333,3.305819414096354,-1.5728326429436068,-1.685001254472717,-0.11216861152911028,False
zzall,B2a_path_asym_amt_20d,S1,-0.0074442441367812,-0.0074442441367812,0.0,-0.7463135429800156,-0.7463135429800156,0.0,-0.1440172069307923,-0.138250520363629,0.005766686567163309,-0.0930594148931623,1.758745667245796,3.308379853506864,-1.5526389693338625,-1.6607566700605871,-0.10811770072672466,False
zzall,B3_cond_lead_lag_20d,S1,-0.0125526569801731,-0.0125526569801731,0.0,-0.8809026409200188,-0.8809026409200188,0.0,-0.1549854470628426,-0.1500097604779759,0.00497568658486669,-0.0696639766215232,1.7468138897845569,3.2130127476671677,-3.0382003025232267,-3.2871571876004184,-0.24895688507719171,False
zzall,B4_cross_20d,S1,-0.0148424562225753,-0.0148424562225753,0.0,-3.088398814064178,-3.088398814064178,0.0,-0.1767681342821941,-0.1717524703711627,0.005015663911031393,-0.0605734968838004,1.7817559054998602,3.442682819203591,-3.9566006172156616,-4.560180786781864,-0.603580169566202,False
zzall,B5a_corr_decay_20d,S1,-0.0153990917726522,-0.0153990917726522,0.0,-1.3541749824443785,-1.3541749824443785,0.0,-0.1800241283142735,-0.1749768417672276,0.005047286547045893,-0.0570245279590805,1.7838476356611603,3.433738077369536,-3.5261458466456364,-3.778629986642205,-0.2524841399965685,False
zzall,B5b_slope_div_20d,S1,-0.0014069649747329,-0.0014069649747329,0.0,0.1858434281497537,0.1858434281497537,0.0,-0.1505499261814188,-0.1448281206187264,0.005721805562692389,-0.1448281206187264,1.7716813598251762,3.3884341471899955,-1.2949631613297454,-1.3234878408736377,-0.028524679543892262,False
zzall,B5c_high_vol_ratio_20d,S1,-0.0373256319630737,-0.0373256319630737,0.0,-3.713671720566744,-3.713671720566744,0.0,-0.2231481790814076,-0.2189550650630297,0.004193114018377908,0.0202468357076379,1.701869237507878,3.010046134415626,-2.5174430612729157,-2.4795585316594257,0.03788452961348998,False
zzall,C1_entropy_20d,S1,-0.0095217189781229,-0.0095217189781229,0.0,-1.1571277658583912,-1.1571277658583912,0.0,-0.1215085401202562,-0.1185997006673164,0.002908839452939807,-0.0252394287099675,1.4592667390186227,1.9750494771241465,-1.388963479351391,-1.26908171159671,0.11988176775468107,False
zzall,C2_entropy_diff_20d,S1,0.0274898825640728,0.0274898825640728,0.0,2.550873221737754,2.550873221737754,0.0,-0.0080085948528501,-0.0023639947564627,0.0056446000963874,-0.0023639947564627,1.7032640132139183,2.974344975122365,-0.106589109617315,-0.0346364244238778,0.0719526851934372,False
zzall,C3_entropy_std_20d,S1,-0.0227420085644168,-0.0227420085644168,0.0,-1.0213470980897057,-1.0213470980897057,0.0,-0.1870267344778704,-0.1814057428940167,0.005620991583853707,-0.0379778047832912,1.731771970152917,3.2342776344060917,-2.3746568322763,-2.7443278088924044,-0.36967097661610415,False
zzall,A1_tau_20d,S2,0.003096603225346,0.003096603225346,0.0,1.3233060178753329,1.3233060178753329,0.0,-0.0877992639825177,-0.0762032161695996,0.011596047812918092,-0.0762032161695996,1.8320938993115332,3.468699784027917,-1.179058960604033,-1.5692319896850018,-0.39017302908096885,False
zzall,A1v_tau_vol_20d,S2,-0.0003851214099084,-0.0003851214099084,0.0,0.5830811007954014,0.5830811007954014,0.0,-0.1078502316167072,-0.0958472909371883,0.012002940679518903,-0.0958472909371883,1.8330756829827923,3.4816896842028795,-1.3043881802472892,-1.7979990046051344,-0.4936108243578452,False
zzall,A2a_high_tau_ret_std_20d,S2,0.0120590775212369,0.0120590775212369,0.0,0.5048429259126862,0.5048429259126862,0.0,0.0039743508646392,0.0088109429385381,0.0048365920738989,0.0088109429385381,1.443507419300523,1.8852838872220024,0.0414151050211526,0.1031857029171468,0.06177059789599419,False
zzall,A2b_low_tau_cum_ret_20d,S2,-0.0120618169387917,-0.0120618169387917,0.0,-0.9346574584986396,-0.9346574584986396,0.0,-0.1678524912290395,-0.1627315987048254,0.005120892524214105,-0.0583288842042682,1.73444252777718,3.154722274374492,-1.682916179623078,-1.7127987417351962,-0.02988256211211815,False
zzall,A2c_high_tau_vol_share_20d,S2,0.015029767541471,0.015029767541471,0.0,1.864539319160892,1.864539319160892,0.0,-0.0592667062171922,-0.0539377202026255,0.005328986014566696,-0.0539377202026255,1.7084801227463386,3.0118063344796573,-0.7008525163381487,-0.6836371937003196,0.0172153226378291,False
zzall,A2d_high_tau_turnover_20d,S2,0.0133918089591861,0.0133918089591861,0.0,0.5408801041893506,0.5408801041893506,0.0,-0.0515712659490665,-0.0467797055603137,0.004791560388752794,-0.0467797055603137,1.6476062900961184,3.02828149108636,-0.6396362593817283,-0.5910193408417322,0.04861691853999606,False
zzall,A3_tort_vol_joint_20d,S2,0.0130892800524807,0.0130892800524807,0.0,2.159391748910393,2.159391748910393,0.0,-0.0756800826363938,-0.0706667808821556,0.0050133017542381975,-0.0706667808821556,1.7149152828836205,3.0131298578324484,-1.0557570392958122,-1.0224993817709416,0.03325765752487064,False
zzall,B1_lead_lag_20d,S2,0.0086424441065724,0.0086424441065724,0.0,0.5428562558225942,0.5428562558225942,0.0,-0.0888650764843834,-0.082886496191204,0.005978580293179395,-0.082886496191204,1.7864308377502762,3.45329636018548,-1.6204866706541057,-1.906512800505842,-0.28602612985173637,False
zzall,B2_path_asym_20d,S2,-0.0062438603694172,-0.0062438603694172,0.0,-0.5776863402536057,-0.5776863402536057,0.0,-0.1399243729669775,-0.1338558941478834,0.006068478819094086,-0.0944939555645937,1.756785902352101,3.297464739651,-1.7302504312663305,-2.0402038240677025,-0.309953392801372,False
zzall,B2a_path_asym_amt_20d,S2,-0.0063205311203505,-0.0063205311203505,0.0,-0.5766728144440028,-0.5766728144440028,0.0,-0.1418753918899339,-0.135832115164091,0.0060432767258429,-0.0926708312666254,1.7568204543117347,3.3003275566418435,-1.7482459892221878,-2.057609546718986,-0.3093635574967981,False
zzall,B3_cond_lead_lag_20d,S2,-0.0176010252986562,-0.0176010252986562,0.0,-2.0338953469514727,-2.0338953469514727,0.0,-0.1760590215468699,-0.1711781995511164,0.004880821995753487,-0.0467986695309411,1.7488250337126838,3.2282086773380807,-3.750735773676718,-4.170177290856499,-0.41944151717978073,False
zzall,B4_cross_20d,S2,-0.0109675225363986,-0.0109675225363986,0.0,-2.1016809871078155,-2.1016809871078155,0.0,-0.1632772720212492,-0.1581045186376627,0.005172753383586498,-0.0757024560851606,1.781324942583574,3.4444488420549098,-3.550799803295,-4.349532027165385,-0.7987322238703847,False
zzall,B5a_corr_decay_20d,S2,-0.0113032111624989,-0.0113032111624989,0.0,-0.8699666025173275,-0.8699666025173275,0.0,-0.169027275255184,-0.1639722456818755,0.0050550295733085004,-0.0691957411958144,1.7832122297921076,3.4358595953109705,-3.5997819880447484,-3.795114752486173,-0.19533276444142444,False
zzall,B5b_slope_div_20d,S2,0.0001650684099132,0.0001650684099132,0.0,0.2282621088173407,0.2282621088173407,0.0,-0.1401158575173678,-0.1344585526955471,0.005657304821820697,-0.1344585526955471,1.7720809802232431,3.392706396399758,-1.4634324975169055,-1.5164658189624625,-0.05303332144555695,False
zzall,B5c_high_vol_ratio_20d,S2,-0.0117722162355825,-0.0117722162355825,0.0,-2.441750614574541,-2.441750614574541,0.0,-0.1525090424072899,-0.1474872752162526,0.005021767191037307,-0.07080209712957,1.7300039784895989,3.161909925878429,-2.2421354030892817,-2.318041451612383,-0.07590604852310134,False
zzall,C1_entropy_20d,S2,0.0062990706964492,0.0062990706964492,0.0,-0.4130535245698687,-0.4130535245698687,0.0,-0.0686651763520431,-0.0649781299022904,0.003687046449752693,-0.0869402717313447,1.5004617036714027,2.0956760243243946,-0.8513528749470268,-0.7942459756512539,0.05710689929577295,False
zzall,C2_entropy_diff_20d,S2,0.0141428398014438,0.0141428398014438,0.0,1.6623264582304416,1.6623264582304416,0.0,-0.0639256602386724,-0.0583903865345458,0.005535273704126598,-0.0583903865345458,1.7158056833136162,3.0378156640784297,-0.933037168144472,-0.9705857051339016,-0.037548536989429615,False
zzall,C3_entropy_std_20d,S2,-0.0164305507809505,-0.0164305507809505,0.0,-0.0705148059795359,-0.0705148059795359,0.0,-0.1630469832731661,-0.1574939480859651,0.005553035187201016,-0.0626041024573207,1.7230551672735643,3.1783925608676458,-1.865554831410472,-2.0688680962200645,-0.20331326480959255,False
